% TIME (GPST)           NSAT     GDOP     PDOP     HDOP     VDOP (EL>=30deg)
2022/05/29 14:22:20.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:21.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:22.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:23.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:24.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:25.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:26.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:27.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:28.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:29.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:30.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:31.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:32.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:33.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:34.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:35.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:36.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:37.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:38.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:39.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:40.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:41.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:42.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:43.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:44.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:45.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:46.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:47.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:48.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:49.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:50.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:51.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:52.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:53.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:54.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:55.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:56.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:57.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:58.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:22:59.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:23:00.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:23:01.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:23:02.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:23:03.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:23:04.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:23:05.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:23:06.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:23:07.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:23:08.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:23:09.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:23:10.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:23:11.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:23:12.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:23:13.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:23:14.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:23:15.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:23:16.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:23:17.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:23:18.4      5      5.7      4.7      1.7      4.4
2022/05/29 14:23:19.4      5      5.8      4.7      1.7      4.4
2022/05/29 14:23:20.4      5      5.8      4.7      1.7      4.4
2022/05/29 14:23:21.4      5      5.8      4.7      1.7      4.4
2022/05/29 14:23:22.4      5      5.8      4.7      1.7      4.4
2022/05/29 14:23:23.4      5      5.8      4.7      1.7      4.4
2022/05/29 14:23:24.4      5      5.8      4.7      1.7      4.4
2022/05/29 14:23:25.4      5      5.8      4.7      1.7      4.4
2022/05/29 14:23:26.4      5      5.8      4.7      1.7      4.4
2022/05/29 14:23:27.4      5      5.8      4.7      1.7      4.4
2022/05/29 14:23:28.4      5      5.8      4.7      1.7      4.4
2022/05/29 14:23:29.4      5      5.8      4.7      1.7      4.4
2022/05/29 14:23:30.4      5      5.8      4.7      1.7      4.4
2022/05/29 14:23:31.4      5      5.8      4.7      1.7      4.4
2022/05/29 14:23:32.4      5      5.8      4.7      1.7      4.4
2022/05/29 14:23:33.4      5      5.8      4.7      1.7      4.4
2022/05/29 14:23:34.4      5      5.8      4.7      1.7      4.4
2022/05/29 14:23:35.4      5      5.8      4.7      1.7      4.4
2022/05/29 14:23:36.4      5      5.8      4.7      1.7      4.4
2022/05/29 14:23:37.4      5      5.8      4.7      1.7      4.4
2022/05/29 14:23:38.4      5      5.8      4.7      1.7      4.4
2022/05/29 14:23:39.4      5      5.8      4.7      1.7      4.4
2022/05/29 14:23:40.4      5      5.8      4.7      1.7      4.4
2022/05/29 14:23:41.4      5      5.8      4.7      1.7      4.4
2022/05/29 14:23:42.4      5      5.8      4.7      1.7      4.4
2022/05/29 14:23:43.4      5      5.8      4.7      1.7      4.4
2022/05/29 14:23:44.4      5      5.8      4.7      1.7      4.4
2022/05/29 14:23:45.4      5      5.8      4.7      1.7      4.4
2022/05/29 14:23:46.4      5      5.8      4.7      1.7      4.4
2022/05/29 14:23:47.4      5      5.8      4.7      1.7      4.4
2022/05/29 14:23:48.4      5      5.8      4.7      1.7      4.4
2022/05/29 14:23:49.4      5      5.8      4.7      1.7      4.4
2022/05/29 14:23:50.4      5      5.8      4.7      1.7      4.4
2022/05/29 14:23:51.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:23:52.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:23:53.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:23:54.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:23:55.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:23:56.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:23:57.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:23:58.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:23:59.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:00.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:01.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:02.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:03.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:04.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:05.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:06.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:07.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:08.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:09.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:10.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:11.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:12.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:13.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:14.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:15.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:16.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:17.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:18.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:19.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:20.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:21.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:22.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:23.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:24.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:25.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:26.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:27.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:28.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:29.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:30.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:31.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:32.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:33.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:34.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:35.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:36.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:37.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:38.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:39.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:40.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:41.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:42.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:43.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:44.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:45.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:46.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:47.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:48.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:49.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:50.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:51.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:52.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:53.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:54.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:55.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:56.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:57.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:58.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:24:59.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:25:00.4      4      7.2      6.2      4.2      4.5
2022/05/29 14:25:01.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:25:02.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:25:03.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:25:04.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:25:05.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:25:06.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:25:07.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:25:08.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:25:09.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:25:10.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:25:11.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:25:12.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:25:13.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:25:14.4      4      7.2      6.2      4.2      4.5
2022/05/29 14:25:15.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:25:16.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:25:17.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:25:18.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:25:19.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:25:20.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:25:21.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:25:22.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:25:23.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:25:24.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:25:25.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:25:26.4      5      5.8      4.7      1.6      4.4
2022/05/29 14:25:27.4      5      5.8      4.7      1.6      4.5
2022/05/29 14:25:28.4      5      5.8      4.7      1.6      4.5
2022/05/29 14:25:29.4      5      5.8      4.7      1.6      4.5
2022/05/29 14:25:30.4      5      5.8      4.7      1.6      4.5
2022/05/29 14:25:31.4      5      5.8      4.7      1.6      4.5
2022/05/29 14:25:32.4      5      5.8      4.7      1.6      4.5
2022/05/29 14:25:33.4      5      5.8      4.7      1.6      4.5
2022/05/29 14:25:34.4      5      5.8      4.7      1.6      4.5
2022/05/29 14:25:35.4      5      5.8      4.7      1.6      4.5
2022/05/29 14:25:36.4      5      5.8      4.7      1.6      4.5
2022/05/29 14:25:37.4      5      5.8      4.7      1.6      4.5
2022/05/29 14:25:38.4      5      5.8      4.7      1.6      4.5
2022/05/29 14:25:39.4      5      5.8      4.7      1.6      4.5
2022/05/29 14:25:40.4      5      5.8      4.7      1.6      4.5
2022/05/29 14:25:41.4      5      5.8      4.7      1.6      4.5
2022/05/29 14:25:42.4      5      5.8      4.7      1.6      4.5
2022/05/29 14:25:43.4      5      5.8      4.7      1.6      4.5
2022/05/29 14:25:44.4      5      5.8      4.7      1.6      4.5
2022/05/29 14:25:45.4      5      5.8      4.7      1.6      4.5
2022/05/29 14:25:46.4      5      5.8      4.7      1.6      4.5
2022/05/29 14:25:47.4      5      5.8      4.7      1.6      4.5
2022/05/29 14:25:48.4      5      5.8      4.7      1.6      4.5
2022/05/29 14:25:49.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:25:50.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:25:51.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:25:52.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:25:53.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:25:54.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:25:55.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:25:56.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:25:57.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:25:58.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:25:59.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:00.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:01.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:02.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:03.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:04.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:05.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:06.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:07.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:08.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:09.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:10.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:11.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:12.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:13.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:14.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:15.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:16.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:17.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:18.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:19.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:20.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:21.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:22.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:23.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:24.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:25.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:26.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:27.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:28.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:29.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:30.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:31.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:32.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:33.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:34.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:35.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:36.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:37.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:38.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:39.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:40.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:41.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:42.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:43.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:44.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:45.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:46.4      5      5.8      4.8      1.6      4.5
2022/05/29 14:26:47.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:26:48.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:26:49.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:26:50.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:26:51.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:26:52.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:26:53.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:26:54.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:26:55.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:26:56.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:26:57.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:26:58.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:26:59.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:00.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:01.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:02.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:03.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:04.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:05.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:06.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:07.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:08.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:09.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:10.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:11.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:12.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:13.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:14.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:15.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:16.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:17.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:18.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:19.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:20.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:21.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:22.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:23.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:24.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:25.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:26.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:27.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:28.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:29.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:30.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:31.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:32.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:33.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:34.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:35.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:36.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:37.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:38.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:39.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:40.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:41.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:42.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:43.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:44.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:45.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:46.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:47.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:48.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:49.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:50.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:51.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:52.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:53.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:54.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:55.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:56.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:57.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:58.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:27:59.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:00.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:01.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:02.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:03.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:04.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:05.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:06.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:07.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:08.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:09.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:10.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:11.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:12.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:13.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:14.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:15.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:16.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:17.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:18.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:19.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:20.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:21.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:22.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:23.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:24.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:25.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:26.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:27.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:28.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:29.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:30.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:31.4      4      7.4      6.3      4.3      4.5
2022/05/29 14:28:32.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:33.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:34.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:35.4      4      7.4      6.3      4.3      4.5
2022/05/29 14:28:36.4      4      7.4      6.3      4.3      4.5
2022/05/29 14:28:37.4      4      7.4      6.3      4.3      4.5
2022/05/29 14:28:38.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:39.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:40.4      4      7.4      6.3      4.3      4.5
2022/05/29 14:28:41.4      4      7.4      6.3      4.3      4.5
2022/05/29 14:28:42.4      4      7.4      6.3      4.3      4.5
2022/05/29 14:28:43.4      4      7.4      6.3      4.3      4.5
2022/05/29 14:28:44.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:45.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:46.4      4      7.4      6.3      4.4      4.5
2022/05/29 14:28:47.4      4      7.4      6.3      4.4      4.5
2022/05/29 14:28:48.4      4      7.4      6.3      4.4      4.5
2022/05/29 14:28:49.4      4      7.4      6.3      4.4      4.5
2022/05/29 14:28:50.4      4      7.4      6.3      4.4      4.5
2022/05/29 14:28:51.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:52.4      4      7.4      6.3      4.4      4.5
2022/05/29 14:28:53.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:28:54.4      4      7.4      6.3      4.4      4.5
2022/05/29 14:28:55.4      4      7.4      6.3      4.4      4.5
2022/05/29 14:28:56.4      4      7.4      6.3      4.4      4.5
2022/05/29 14:28:57.4      4      7.4      6.3      4.4      4.5
2022/05/29 14:28:58.4      4      7.4      6.3      4.4      4.5
2022/05/29 14:28:59.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:29:00.4      4      7.4      6.3      4.4      4.5
2022/05/29 14:29:01.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:29:02.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:29:03.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:29:04.4      4      7.4      6.3      4.4      4.5
2022/05/29 14:29:05.4      4      7.4      6.3      4.4      4.5
2022/05/29 14:29:06.4      4      7.4      6.3      4.4      4.5
2022/05/29 14:29:07.4      4      7.4      6.3      4.4      4.5
2022/05/29 14:29:08.4      4      7.4      6.3      4.4      4.5
2022/05/29 14:29:09.4      4      7.4      6.3      4.4      4.5
2022/05/29 14:29:10.4      4      7.4      6.3      4.4      4.5
2022/05/29 14:29:11.4      4      7.4      6.3      4.4      4.5
2022/05/29 14:29:12.4      4      7.4      6.3      4.4      4.5
2022/05/29 14:29:13.4      4      7.4      6.3      4.4      4.5
2022/05/29 14:29:14.4      4      7.4      6.3      4.4      4.5
2022/05/29 14:29:15.4      4      7.4      6.3      4.4      4.5
2022/05/29 14:29:16.4      4      7.4      6.3      4.4      4.5
2022/05/29 14:29:17.4      4      7.4      6.3      4.4      4.5
2022/05/29 14:29:18.4      4      7.4      6.3      4.4      4.5
2022/05/29 14:29:19.4      4      7.4      6.3      4.4      4.5
2022/05/29 14:29:20.4      4      7.4      6.3      4.4      4.5
2022/05/29 14:29:21.4      4      7.4      6.3      4.4      4.5
